International Council of Ophthalmology (ICO) - Three-Month Fellowships,The ICO Three-Month Fellowships help promising young ophthalmologists from developing countries improve their practical skills and broaden their perspectives of ophthalmology. Fellows are expected to bring the acquired knowledge a...,https://www.scholarshipportal.com/scholarship/international-council-of-ophthalmology-ico-three-month-fellowships,Phd,Fully Funded,Always Active,NA
The Boehringer Ingelheim Fonds awards PhD fellowships,The Boehringer Ingelheim Fonds awards PhD fellowships to outstanding junior scientists (max. age: 27 years) who wish to pursue an ambitious PhD project of approximately 3 years in basic biomedical research in an internationally le...,https://www.scholarshipportal.com/scholarship/the-boehringer-ingelheim-fonds-awards-phd-fellowships,Phd,Fully Funded,Always Active,NA
The Boehringer Ingelheim Fonds - Travel grants for junior researchers,The Boehringer Ingelheim Fonds awards Travel Grants to junior researchers who are currently conducting an experimental project in basic biomedical research and wish to pursue a short-term research stay or attend a practical course...,https://www.scholarshipportal.com/scholarship/the-boehringer-ingelheim-fonds-travel-grants-for-junior-researchers,Phd,Fully Funded,Always Active,NA
"Paul Sumerall Memorial Scholarships, Merchants Bank of California",The Paul Sumerall Memorial Scholarships have been established by Merchants Bank of California in order to promote research and investigation in the area of International Money Transfers and Cross-Border Remittances. The fields of ...,https://www.scholarshipportal.com/scholarship/paul-sumerall-memorial-scholarships-merchants-bank-of-california,Master,Partially Funded,Always Active,NA
Hayek Fund for Scholars - Institute for Humane Studies at George Mason University,"The Hayek fund awards grants to aspiring academics pursuing liberty-advancing careers and educational initiatives that go beyond standard curricula. Eligible career-advancing activities include, but are not limited to: Presentatio...",https://www.scholarshipportal.com/scholarship/hayek-fund-for-scholars-institute-for-humane-studies-at-george-mason-university,Phd,Partially Funded,Always Active,NA
Erasmus Exchange Programme,"The Erasmus student exchange program is one of the most popular EU programmes, in which university students can study abroad at one of their institution's partner institutions across the European Union and partner countries. If yo...",https://www.scholarshipportal.com/scholarship/erasmus-exchange-programme,NA,Fully Funded,Always Active,NA
YFU (Youth for Undestanding) - Youth Exchange,"YFU is one of the world's oldest, largest, and most respected international educational exchange programs. Since 1951, YFU organizations around the world have exchanged close to 250,000 students. In one year alone, approximately 4...",https://www.scholarshipportal.com/scholarship/yfu-youth-for-undestanding-youth-exchange,NA,Not Funded,Always Active,NA
Be an exchange student for 1-2 semesters,Would you like to study at another University (abroad or in your country) for 1-2 semesters? Those awesome opportunities are called: exchange student programmes and are available at most of Universities globally! Enjoy! A student ...,https://www.scholarshipportal.com/scholarship/be-an-exchange-student-for-1-2-semesters,NA,Not Funded,Always Active,NA
Horizon 2020,Horizon 2020 is the biggest EU Research and Innovation programme ever with nearly €80 billion of funding available over 7 years (2014 to 2020) – in addition to the private investment that this money will attract. It promises more ...,https://www.scholarshipportal.com/scholarship/horizon-2020,Phd,Fully Funded,Always Active,NA
Amelia Earhart Fellowship,"The Amelia Earhart Fellowship of $10,000, is awarded to 35 Fellows around the globe each year, and may be used at any university or college offering accredited post-graduate courses and degrees. Today, women remain a distinct mino...",https://www.scholarshipportal.com/scholarship/amelia-earhart-fellowship-1,Phd,Fully Funded,Always Active,NA
The Leakey Foundation’s Research Grants to doctoral students,"The majority of The Leakey Foundation’s Research Grants to doctoral students are in the $3,000-$15,000 range. Larger grants, especially to senior scientists and post-doctoral students, may be funded up to $25,000. Priority of fund...",https://www.scholarshipportal.com/scholarship/the-leakey-foundations-research-grants-to-doctoral-students,Phd,Fully Funded,Always Active,NA
Axol Science Scholarship for Graduate or Undergraduate Degree Programs,Axol Bioscience is excited to offer future life scientists the opportunity to receive $2000 in funding for any life science related degree program. Follow these steps to apply: Email us at scholarships@axolbio.com with the followi...,https://www.scholarshipportal.com/scholarship/axol-science-scholarship-for-graduate-or-undergraduate-degree-programs,"Bachelor, Master, Phd",Fully Funded,Always Active,NA
The Indian Technical and Economic Cooperation (ITEC) Programme,"The Indian Technical and Economic Cooperation (ITEC) Programme was instituted by a decision of the Indian Cabinet on 15 September 1964 as a bilateral programme of assistance of the Government of India. The ITEC Programme, born out...",https://www.scholarshipportal.com/scholarship/the-indian-technical-and-economic-cooperation-itec-programme,Phd,Fully Funded,Always Active,NA
ArtUniverse Scholarships,"We believe that contemporary performing arts scene needs talents, constant dynamics, mobility and new artistic experiences beyond the borders. ArtUniverse International Scholarship Programme supports professional artists from diff...",https://www.scholarshipportal.com/scholarship/artuniverse-scholarships,"Bachelor, Master, Phd",Partially Funded,Always Active,NA
NA,NA,NA,NA,NA,NA,2
NA,NA,NA,NA,NA,NA,3
NA,NA,NA,NA,NA,NA,1
NA,NA,NA,NA,NA,NA,3
NA,NA,NA,NA,NA,NA,4
NA,NA,NA,NA,NA,NA,2
NA,NA,NA,NA,NA,NA,3
NA,NA,NA,NA,NA,NA,1
NA,NA,NA,NA,NA,NA,2
NA,NA,NA,NA,NA,NA,4
NA,NA,NA,NA,NA,NA,5
NA,NA,NA,NA,NA,NA,2
NA,NA,NA,NA,NA,NA,3
NA,NA,NA,NA,NA,NA,5
NA,NA,NA,NA,NA,NA,6
NA,NA,NA,NA,NA,NA,3
NA,NA,NA,NA,NA,NA,4
NA,NA,NA,NA,NA,NA,6
NA,NA,NA,NA,NA,NA,7
NA,NA,NA,NA,NA,NA,4
NA,NA,NA,NA,NA,NA,5
NA,NA,NA,NA,NA,NA,7
NA,NA,NA,NA,NA,NA,8
NA,NA,NA,NA,NA,NA,5
NA,NA,NA,NA,NA,NA,6
NA,NA,NA,NA,NA,NA,8
NA,NA,NA,NA,NA,NA,9
NA,NA,NA,NA,NA,NA,6
NA,NA,NA,NA,NA,NA,7
NA,NA,NA,NA,NA,NA,9
NA,NA,NA,NA,NA,NA,10
NA,NA,NA,NA,NA,NA,7
NA,NA,NA,NA,NA,NA,8
NA,NA,NA,NA,NA,NA,10
NA,NA,NA,NA,NA,NA,11
NA,NA,NA,NA,NA,NA,8
NA,NA,NA,NA,NA,NA,9
NA,NA,NA,NA,NA,NA,11
NA,NA,NA,NA,NA,NA,12
NA,NA,NA,NA,NA,NA,9
NA,NA,NA,NA,NA,NA,10
NA,NA,NA,NA,NA,NA,12
NA,NA,NA,NA,NA,NA,13
NA,NA,NA,NA,NA,NA,10
NA,NA,NA,NA,NA,NA,11
NA,NA,NA,NA,NA,NA,13
NA,NA,NA,NA,NA,NA,14
NA,NA,NA,NA,NA,NA,11
NA,NA,NA,NA,NA,NA,12
NA,NA,NA,NA,NA,NA,14
NA,NA,NA,NA,NA,NA,15
NA,NA,NA,NA,NA,NA,12
NA,NA,NA,NA,NA,NA,13
NA,NA,NA,NA,NA,NA,15
NA,NA,NA,NA,NA,NA,16
NA,NA,NA,NA,NA,NA,13
NA,NA,NA,NA,NA,NA,14
NA,NA,NA,NA,NA,NA,16
NA,NA,NA,NA,NA,NA,17
NA,NA,NA,NA,NA,NA,14
NA,NA,NA,NA,NA,NA,15
NA,NA,NA,NA,NA,NA,17
NA,NA,NA,NA,NA,NA,18
NA,NA,NA,NA,NA,NA,15
NA,NA,NA,NA,NA,NA,16
NA,NA,NA,NA,NA,NA,18
NA,NA,NA,NA,NA,NA,19
